Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,RaceName,EventDate,Round,FinishPosition,Points
0 days 01:25:36.442000,NOR,4,115.657,16.0,2.0,0 days 01:24:01.276000,,44.416,29.743,41.498,0 days 01:24:25.268000,0 days 01:24:55.011000,0 days 01:25:36.509000,285.0,270.0,266.0,333.0,False,HARD,1.0,True,McLaren,0 days 01:23:40.785000,2025-03-23 07:28:16.620,1,4.0,False,,False,False,Chinese Grand Prix,2025-03-23,2,2.0,18.0
0 days 01:27:13.874000,NOR,4,97.432,17.0,2.0,,,26.281,29.387,41.764,0 days 01:26:02.790000,0 days 01:26:32.177000,0 days 01:27:13.941000,277.0,276.0,265.0,339.0,True,HARD,2.0,True,McLaren,0 days 01:25:36.442000,2025-03-23 07:30:12.277,1,4.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,2.0,18.0
0 days 01:28:51.351000,NOR,4,97.477,18.0,2.0,,,25.747,29.792,41.938,0 days 01:27:39.688000,0 days 01:28:09.480000,0 days 01:28:51.418000,268.0,274.0,267.0,316.0,False,HARD,3.0,True,McLaren,0 days 01:27:13.874000,2025-03-23 07:31:49.709,1,3.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,2.0,18.0
0 days 01:30:29.030000,NOR,4,97.679,19.0,2.0,,,26.075,30.005,41.599,0 days 01:29:17.493000,0 days 01:29:47.498000,0 days 01:30:29.097000,274.0,274.0,261.0,338.0,False,HARD,4.0,True,McLaren,0 days 01:28:51.351000,2025-03-23 07:33:27.186,1,2.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,2.0,18.0
0 days 01:32:07.152000,NOR,4,98.122,20.0,2.0,,,26.212,29.866,42.044,0 days 01:30:55.309000,0 days 01:31:25.175000,0 days 01:32:07.219000,270.0,270.0,260.0,315.0,False,HARD,5.0,True,McLaren,0 days 01:30:29.030000,2025-03-23 07:35:04.865,1,2.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,2.0,18.0
0 days 01:33:45.131000,NOR,4,97.979,21.0,2.0,,,26.401,29.649,41.929,0 days 01:32:33.620000,0 days 01:33:03.269000,0 days 01:33:45.198000,276.0,272.0,261.0,315.0,False,HARD,6.0,True,McLaren,0 days 01:32:07.152000,2025-03-23 07:36:42.987,1,2.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,2.0,18.0
0 days 01:35:22.467000,NOR,4,97.336,22.0,2.0,,,26.015,29.628,41.693,0 days 01:34:11.213000,0 days 01:34:40.841000,0 days 01:35:22.534000,275.0,273.0,262.0,316.0,True,HARD,7.0,True,McLaren,0 days 01:33:45.131000,2025-03-23 07:38:20.966,1,2.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,2.0,18.0
0 days 01:36:59.788000,NOR,4,97.321,23.0,2.0,,,26.081,29.648,41.592,0 days 01:35:48.615000,0 days 01:36:18.263000,0 days 01:36:59.855000,267.0,271.0,263.0,316.0,True,HARD,8.0,True,McLaren,0 days 01:35:22.467000,2025-03-23 07:39:58.302,1,2.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,2.0,18.0
0 days 01:38:36.740000,NOR,4,96.952,24.0,2.0,,,25.992,29.299,41.661,0 days 01:37:25.847000,0 days 01:37:55.146000,0 days 01:38:36.807000,275.0,274.0,263.0,315.0,True,HARD,9.0,True,McLaren,0 days 01:36:59.788000,2025-03-23 07:41:35.623,1,2.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,2.0,18.0
0 days 01:40:14.097000,NOR,4,97.357,25.0,2.0,,,26.105,29.558,41.694,0 days 01:39:02.912000,0 days 01:39:32.470000,0 days 01:40:14.164000,276.0,273.0,262.0,315.0,False,HARD,10.0,True,McLaren,0 days 01:38:36.740000,2025-03-23 07:43:12.575,1,2.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,2.0,18.0
0 days 01:41:51.229000,NOR,4,97.132,26.0,2.0,,,25.982,29.339,41.811,0 days 01:40:40.146000,0 days 01:41:09.485000,0 days 01:41:51.296000,275.0,273.0,259.0,315.0,False,HARD,11.0,True,McLaren,0 days 01:40:14.097000,2025-03-23 07:44:49.932,1,2.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,2.0,18.0
0 days 01:43:27.983000,NOR,4,96.754,27.0,2.0,,,26.002,29.174,41.578,0 days 01:42:17.298000,0 days 01:42:46.472000,0 days 01:43:28.050000,276.0,273.0,262.0,315.0,True,HARD,12.0,True,McLaren,0 days 01:41:51.229000,2025-03-23 07:46:27.064,1,2.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,2.0,18.0
0 days 01:45:04.492000,NOR,4,96.509,28.0,2.0,,,26.031,29.093,41.385,0 days 01:43:54.081000,0 days 01:44:23.174000,0 days 01:45:04.559000,,273.0,263.0,316.0,True,HARD,13.0,True,McLaren,0 days 01:43:27.983000,2025-03-23 07:48:03.818,1,2.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,2.0,18.0
0 days 01:46:41.023000,NOR,4,96.531,29.0,2.0,,,26.016,28.994,41.521,0 days 01:45:30.575000,0 days 01:45:59.569000,0 days 01:46:41.090000,,274.0,263.0,316.0,False,HARD,14.0,True,McLaren,0 days 01:45:04.492000,2025-03-23 07:49:40.327,1,2.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,2.0,18.0
0 days 01:48:17.358000,NOR,4,96.335,30.0,2.0,,,25.887,28.946,41.502,0 days 01:47:06.977000,0 days 01:47:35.923000,0 days 01:48:17.425000,277.0,274.0,263.0,315.0,True,HARD,15.0,True,McLaren,0 days 01:46:41.023000,2025-03-23 07:51:16.858,1,2.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,2.0,18.0
0 days 01:49:53.725000,NOR,4,96.367,31.0,2.0,,,25.744,29.049,41.574,0 days 01:48:43.169000,0 days 01:49:12.218000,0 days 01:49:53.792000,,274.0,263.0,315.0,False,HARD,16.0,True,McLaren,0 days 01:48:17.358000,2025-03-23 07:52:53.193,1,2.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,2.0,18.0
0 days 01:51:30.587000,NOR,4,96.862,32.0,2.0,,,26.003,29.236,41.623,0 days 01:50:19.795000,0 days 01:50:49.031000,0 days 01:51:30.654000,276.0,273.0,264.0,315.0,False,HARD,17.0,True,McLaren,0 days 01:49:53.725000,2025-03-23 07:54:29.560,1,2.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,2.0,18.0
0 days 01:53:07.361000,NOR,4,96.774,33.0,2.0,,,25.997,29.174,41.603,0 days 01:51:56.651000,0 days 01:52:25.825000,0 days 01:53:07.428000,277.0,275.0,264.0,314.0,False,HARD,18.0,True,McLaren,0 days 01:51:30.587000,2025-03-23 07:56:06.422,1,2.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,2.0,18.0
0 days 01:54:44.556000,NOR,4,97.195,34.0,2.0,,,25.95,29.497,41.748,0 days 01:53:33.378000,0 days 01:54:02.875000,0 days 01:54:44.623000,276.0,272.0,263.0,315.0,False,HARD,19.0,True,McLaren,0 days 01:53:07.361000,2025-03-23 07:57:43.196,1,2.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,2.0,18.0
0 days 01:56:21.410000,NOR,4,96.854,35.0,2.0,,,26.062,29.323,41.469,0 days 01:55:10.685000,0 days 01:55:40.008000,0 days 01:56:21.477000,277.0,273.0,265.0,315.0,False,HARD,20.0,True,McLaren,0 days 01:54:44.556000,2025-03-23 07:59:20.391,1,2.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,2.0,18.0
0 days 01:57:57.726000,NOR,4,96.316,36.0,2.0,,,25.861,29.014,41.441,0 days 01:56:47.338000,0 days 01:57:16.352000,0 days 01:57:57.793000,278.0,274.0,265.0,313.0,True,HARD,21.0,True,McLaren,0 days 01:56:21.410000,2025-03-23 08:00:57.245,1,2.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,2.0,18.0
0 days 01:59:34,NOR,4,96.274,37.0,2.0,,,25.838,29.056,41.38,0 days 01:58:23.631000,0 days 01:58:52.687000,0 days 01:59:34.067000,277.0,274.0,264.0,314.0,True,HARD,22.0,True,McLaren,0 days 01:57:57.726000,2025-03-23 08:02:33.561,1,2.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,2.0,18.0
0 days 02:01:10.192000,NOR,4,96.192,38.0,2.0,,,25.78,28.99,41.422,0 days 01:59:59.847000,0 days 02:00:28.837000,0 days 02:01:10.259000,,276.0,265.0,315.0,True,HARD,23.0,True,McLaren,0 days 01:59:34,2025-03-23 08:04:09.835,1,2.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,2.0,18.0
0 days 02:02:46.409000,NOR,4,96.217,39.0,2.0,,,25.755,29.01,41.452,0 days 02:01:36.014000,0 days 02:02:05.024000,0 days 02:02:46.476000,280.0,276.0,264.0,314.0,False,HARD,24.0,True,McLaren,0 days 02:01:10.192000,2025-03-23 08:05:46.027,1,2.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,2.0,18.0
0 days 02:04:22.806000,NOR,4,96.397,40.0,2.0,,,25.714,28.982,41.701,0 days 02:03:12.190000,0 days 02:03:41.172000,0 days 02:04:22.873000,279.0,275.0,264.0,314.0,False,HARD,25.0,True,McLaren,0 days 02:02:46.409000,2025-03-23 08:07:22.244,1,2.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,2.0,18.0
0 days 02:05:59.467000,NOR,4,96.661,41.0,2.0,,,25.856,29.134,41.671,0 days 02:04:48.729000,0 days 02:05:17.863000,0 days 02:05:59.534000,278.0,275.0,264.0,314.0,False,HARD,26.0,True,McLaren,0 days 02:04:22.806000,2025-03-23 08:08:58.641,1,2.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,2.0,18.0
0 days 02:07:36.335000,NOR,4,96.868,42.0,2.0,,,25.962,29.155,41.751,0 days 02:06:25.496000,0 days 02:06:54.651000,0 days 02:07:36.402000,277.0,274.0,264.0,314.0,False,HARD,27.0,True,McLaren,0 days 02:05:59.467000,2025-03-23 08:10:35.302,1,2.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,2.0,18.0
0 days 02:09:13.306000,NOR,4,96.971,43.0,2.0,,,26.037,29.231,41.703,0 days 02:08:02.439000,0 days 02:08:31.670000,0 days 02:09:13.373000,278.0,275.0,264.0,313.0,False,HARD,28.0,True,McLaren,0 days 02:07:36.335000,2025-03-23 08:12:12.170,1,2.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,2.0,18.0
0 days 02:10:50.049000,NOR,4,96.743,44.0,2.0,,,26.039,29.145,41.559,0 days 02:09:39.412000,0 days 02:10:08.557000,0 days 02:10:50.116000,280.0,276.0,263.0,315.0,False,HARD,29.0,True,McLaren,0 days 02:09:13.306000,2025-03-23 08:13:49.141,1,2.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,2.0,18.0
0 days 02:12:26.445000,NOR,4,96.396,45.0,2.0,,,25.841,29.007,41.548,0 days 02:11:15.957000,0 days 02:11:44.964000,0 days 02:12:26.512000,278.0,275.0,265.0,315.0,False,HARD,30.0,True,McLaren,0 days 02:10:50.049000,2025-03-23 08:15:25.884,1,2.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,2.0,18.0
0 days 02:14:02.515000,NOR,4,96.07,46.0,2.0,,,25.734,28.936,41.4,0 days 02:12:52.246000,0 days 02:13:21.182000,0 days 02:14:02.582000,277.0,275.0,265.0,314.0,True,HARD,31.0,True,McLaren,0 days 02:12:26.445000,2025-03-23 08:17:02.280,1,2.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,2.0,18.0
0 days 02:15:38.372000,NOR,4,95.857,47.0,2.0,,,25.619,28.838,41.4,0 days 02:14:28.201000,0 days 02:14:57.039000,0 days 02:15:38.439000,278.0,276.0,266.0,314.0,True,HARD,32.0,True,McLaren,0 days 02:14:02.515000,2025-03-23 08:18:38.350,1,2.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,2.0,18.0
0 days 02:17:14.080000,NOR,4,95.708,48.0,2.0,,,25.578,28.777,41.353,0 days 02:16:04.017000,0 days 02:16:32.794000,0 days 02:17:14.147000,279.0,276.0,264.0,315.0,True,HARD,33.0,True,McLaren,0 days 02:15:38.372000,2025-03-23 08:20:14.207,1,2.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,2.0,18.0
0 days 02:18:49.746000,NOR,4,95.666,49.0,2.0,,,25.578,28.822,41.266,,0 days 02:18:08.547000,0 days 02:18:49.813000,278.0,275.0,267.0,318.0,True,HARD,34.0,True,McLaren,0 days 02:17:14.080000,2025-03-23 08:21:49.915,1,2.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,2.0,18.0
0 days 02:20:25.421000,NOR,4,95.675,50.0,2.0,,,25.481,28.907,41.287,0 days 02:19:15.294000,0 days 02:19:44.201000,0 days 02:20:25.488000,279.0,277.0,265.0,315.0,False,HARD,35.0,True,McLaren,0 days 02:18:49.746000,2025-03-23 08:23:25.581,1,2.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,2.0,18.0
0 days 02:22:01.321000,NOR,4,95.9,51.0,2.0,,,25.534,28.807,41.559,0 days 02:20:51.022000,0 days 02:21:19.829000,0 days 02:22:01.388000,,276.0,267.0,316.0,False,HARD,36.0,True,McLaren,0 days 02:20:25.421000,2025-03-23 08:25:01.256,1,2.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,2.0,18.0
0 days 02:23:37.172000,NOR,4,95.851,52.0,2.0,,,25.518,28.905,41.428,0 days 02:22:26.906000,0 days 02:22:55.811000,0 days 02:23:37.239000,277.0,276.0,267.0,315.0,False,HARD,37.0,True,McLaren,0 days 02:22:01.321000,2025-03-23 08:26:37.156,1,2.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,2.0,18.0
0 days 02:25:12.626000,NOR,4,95.454,53.0,2.0,,,25.433,28.616,41.405,0 days 02:24:02.672000,0 days 02:24:31.288000,0 days 02:25:12.693000,279.0,275.0,267.0,313.0,True,HARD,38.0,True,McLaren,0 days 02:23:37.172000,2025-03-23 08:28:13.007,1,2.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,2.0,18.0
0 days 02:26:49.498000,NOR,4,96.872,54.0,2.0,,,25.468,29.003,42.401,0 days 02:25:38.161000,0 days 02:26:07.164000,0 days 02:26:49.565000,,275.0,267.0,287.0,False,HARD,39.0,True,McLaren,0 days 02:25:12.626000,2025-03-23 08:29:48.461,1,2.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,2.0,18.0
0 days 02:28:28.458000,NOR,4,98.96,55.0,2.0,,,25.573,29.533,43.854,0 days 02:27:15.138000,0 days 02:27:44.671000,0 days 02:28:28.525000,255.0,263.0,264.0,271.0,False,HARD,40.0,True,McLaren,0 days 02:26:49.498000,2025-03-23 08:31:25.333,1,2.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,2.0,18.0
0 days 02:30:07.876000,NOR,4,99.418,56.0,2.0,,,26.055,29.742,43.621,0 days 02:28:54.580000,0 days 02:29:24.322000,0 days 02:30:07.943000,250.0,245.0,263.0,275.0,False,HARD,41.0,True,McLaren,0 days 02:28:28.458000,2025-03-23 08:33:04.293,1,2.0,False,,False,True,Chinese Grand Prix,2025-03-23,2,2.0,18.0
0 days 00:57:42.668000,NOR,4,95.761,1.0,1.0,,,,42.21,18.262,,0 days 00:57:24.611000,0 days 00:57:42.767000,281.0,296.0,262.0,291.0,False,MEDIUM,1.0,True,McLaren,0 days 00:56:06.651000,2025-04-06 05:03:47.081,1,2.0,False,,False,False,Japanese Grand Prix,2025-04-06,3,2.0,18.0
0 days 00:59:16.615000,NOR,4,93.947,2.0,1.0,,,33.809,42.049,18.089,0 days 00:58:16.522000,0 days 00:58:58.571000,0 days 00:59:16.660000,,298.0,266.0,295.0,True,MEDIUM,2.0,True,McLaren,0 days 00:57:42.668000,2025-04-06 05:05:23.098,1,2.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,2.0,18.0
0 days 01:00:50.404000,NOR,4,93.789,3.0,1.0,,,33.515,42.096,18.178,0 days 00:59:50.175000,0 days 01:00:32.271000,0 days 01:00:50.449000,282.0,298.0,263.0,293.0,True,MEDIUM,3.0,True,McLaren,0 days 00:59:16.615000,2025-04-06 05:06:57.045,1,2.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,2.0,18.0
0 days 01:02:24.242000,NOR,4,93.838,4.0,1.0,,,33.576,42.123,18.139,0 days 01:01:24.025000,0 days 01:02:06.148000,0 days 01:02:24.287000,278.0,298.0,264.0,298.0,False,MEDIUM,4.0,True,McLaren,0 days 01:00:50.404000,2025-04-06 05:08:30.834,1,2.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,2.0,18.0
0 days 01:03:58.189000,NOR,4,93.947,5.0,1.0,,,33.62,42.142,18.185,0 days 01:02:57.907000,0 days 01:03:40.049000,0 days 01:03:58.234000,,299.0,263.0,295.0,False,MEDIUM,5.0,True,McLaren,0 days 01:02:24.242000,2025-04-06 05:10:04.672,1,2.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,2.0,18.0
0 days 01:05:32.125000,NOR,4,93.936,6.0,1.0,,,33.573,42.304,18.059,0 days 01:04:31.807000,0 days 01:05:14.111000,0 days 01:05:32.170000,280.0,298.0,263.0,298.0,False,MEDIUM,6.0,True,McLaren,0 days 01:03:58.189000,2025-04-06 05:11:38.619,1,2.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,2.0,18.0
0 days 01:07:05.945000,NOR,4,93.82,7.0,1.0,,,33.467,42.271,18.082,0 days 01:06:05.637000,0 days 01:06:47.908000,0 days 01:07:05.990000,279.0,297.0,263.0,298.0,False,MEDIUM,7.0,True,McLaren,0 days 01:05:32.125000,2025-04-06 05:13:12.555,1,2.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,2.0,18.0
0 days 01:08:39.533000,NOR,4,93.588,8.0,1.0,,,33.149,42.371,18.068,0 days 01:07:39.139000,0 days 01:08:21.510000,0 days 01:08:39.578000,282.0,297.0,263.0,298.0,True,MEDIUM,8.0,True,McLaren,0 days 01:07:05.945000,2025-04-06 05:14:46.375,1,2.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,2.0,18.0
0 days 01:10:13.045000,NOR,4,93.512,9.0,1.0,,,33.093,42.303,18.116,0 days 01:09:12.671000,0 days 01:09:54.974000,0 days 01:10:13.090000,280.0,298.0,263.0,298.0,True,MEDIUM,9.0,True,McLaren,0 days 01:08:39.533000,2025-04-06 05:16:19.963,1,2.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,2.0,18.0
0 days 01:11:46.693000,NOR,4,93.648,10.0,1.0,,,33.011,42.462,18.175,0 days 01:10:46.101000,0 days 01:11:28.563000,0 days 01:11:46.738000,,298.0,262.0,299.0,False,MEDIUM,10.0,True,McLaren,0 days 01:10:13.045000,2025-04-06 05:17:53.475,1,2.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,2.0,18.0
0 days 01:13:20.267000,NOR,4,93.574,11.0,1.0,,,32.991,42.409,18.174,0 days 01:12:19.729000,0 days 01:13:02.138000,0 days 01:13:20.312000,278.0,298.0,263.0,299.0,False,MEDIUM,11.0,True,McLaren,0 days 01:11:46.693000,2025-04-06 05:19:27.123,1,2.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,2.0,18.0
0 days 01:14:53.732000,NOR,4,93.465,12.0,1.0,,,32.772,42.461,18.232,0 days 01:13:53.084000,0 days 01:14:35.545000,0 days 01:14:53.777000,280.0,298.0,263.0,299.0,True,MEDIUM,12.0,True,McLaren,0 days 01:13:20.267000,2025-04-06 05:21:00.697,1,2.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,2.0,18.0
0 days 01:16:27.198000,NOR,4,93.466,13.0,1.0,,,32.865,42.452,18.149,0 days 01:15:26.642000,0 days 01:16:09.094000,0 days 01:16:27.243000,,298.0,264.0,299.0,False,MEDIUM,13.0,True,McLaren,0 days 01:14:53.732000,2025-04-06 05:22:34.162,1,2.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,2.0,18.0
0 days 01:18:00.711000,NOR,4,93.513,14.0,1.0,,,32.836,42.571,18.106,0 days 01:17:00.079000,0 days 01:17:42.650000,0 days 01:18:00.756000,,298.0,263.0,299.0,False,MEDIUM,14.0,True,McLaren,0 days 01:16:27.198000,2025-04-06 05:24:07.628,1,2.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,2.0,18.0
0 days 01:19:34.221000,NOR,4,93.51,15.0,1.0,,,32.866,42.525,18.119,0 days 01:18:33.622000,0 days 01:19:16.147000,0 days 01:19:34.266000,282.0,297.0,263.0,299.0,False,MEDIUM,15.0,True,McLaren,0 days 01:18:00.711000,2025-04-06 05:25:41.141,1,2.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,2.0,18.0
0 days 01:21:07.622000,NOR,4,93.401,16.0,1.0,,,32.626,42.666,18.109,0 days 01:20:06.892000,0 days 01:20:49.558000,0 days 01:21:07.667000,,299.0,262.0,299.0,True,MEDIUM,16.0,True,McLaren,0 days 01:19:34.221000,2025-04-06 05:27:14.651,1,2.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,2.0,18.0
0 days 01:22:40.950000,NOR,4,93.328,17.0,1.0,,,32.645,42.599,18.084,0 days 01:21:40.312000,0 days 01:22:22.911000,0 days 01:22:40.995000,,300.0,263.0,299.0,True,MEDIUM,17.0,True,McLaren,0 days 01:21:07.622000,2025-04-06 05:28:48.052,1,2.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,2.0,18.0
0 days 01:24:14.211000,NOR,4,93.261,18.0,1.0,,,32.527,42.562,18.172,0 days 01:23:13.522000,0 days 01:23:56.084000,0 days 01:24:14.256000,,299.0,263.0,299.0,True,MEDIUM,18.0,True,McLaren,0 days 01:22:40.950000,2025-04-06 05:30:21.380,1,2.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,2.0,18.0
0 days 01:25:47.199000,NOR,4,92.988,19.0,1.0,,,32.465,42.471,18.052,0 days 01:24:46.721000,0 days 01:25:29.192000,0 days 01:25:47.244000,281.0,300.0,264.0,300.0,True,MEDIUM,19.0,True,McLaren,0 days 01:24:14.211000,2025-04-06 05:31:54.641,1,2.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,2.0,18.0
0 days 01:27:20.318000,NOR,4,93.119,20.0,1.0,,,32.493,42.539,18.087,0 days 01:26:19.737000,0 days 01:27:02.276000,0 days 01:27:20.363000,282.0,300.0,264.0,300.0,False,MEDIUM,20.0,True,McLaren,0 days 01:25:47.199000,2025-04-06 05:33:27.629,1,2.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,2.0,18.0
0 days 01:28:55.352000,NOR,4,95.034,21.0,1.0,,0 days 01:28:54.184000,32.337,42.48,20.217,0 days 01:27:52.700000,0 days 01:28:35.180000,0 days 01:28:55.397000,284.0,299.0,,300.0,False,MEDIUM,21.0,True,McLaren,0 days 01:27:20.318000,2025-04-06 05:35:00.748,1,2.0,False,,False,False,Japanese Grand Prix,2025-04-06,3,2.0,18.0
0 days 01:30:50.149000,NOR,4,114.797,22.0,2.0,0 days 01:29:17.403000,,54.865,41.955,17.977,0 days 01:29:50.262000,0 days 01:30:32.217000,0 days 01:30:50.194000,281.0,300.0,267.0,300.0,False,HARD,1.0,True,McLaren,0 days 01:28:55.352000,2025-04-06 05:36:35.782,1,6.0,False,,False,False,Japanese Grand Prix,2025-04-06,3,2.0,18.0
0 days 01:32:22.868000,NOR,4,92.719,23.0,2.0,,,32.903,41.891,17.925,0 days 01:31:23.097000,0 days 01:32:04.988000,0 days 01:32:22.913000,284.0,302.0,268.0,300.0,True,HARD,2.0,True,McLaren,0 days 01:30:50.149000,2025-04-06 05:38:30.579,1,6.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,2.0,18.0
0 days 01:33:55.585000,NOR,4,92.717,24.0,2.0,,,32.773,41.938,18.006,0 days 01:32:55.686000,0 days 01:33:37.624000,0 days 01:33:55.630000,280.0,304.0,268.0,303.0,True,HARD,3.0,True,McLaren,0 days 01:32:22.868000,2025-04-06 05:40:03.298,1,5.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,2.0,18.0
0 days 01:35:27.823000,NOR,4,92.238,25.0,2.0,,,32.511,41.782,17.945,0 days 01:34:28.141000,0 days 01:35:09.923000,0 days 01:35:27.868000,,301.0,266.0,301.0,True,HARD,4.0,True,McLaren,0 days 01:33:55.585000,2025-04-06 05:41:36.015,1,5.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,2.0,18.0
0 days 01:37:00.390000,NOR,4,92.567,26.0,2.0,,,32.632,42.004,17.931,0 days 01:36:00.500000,0 days 01:36:42.504000,0 days 01:37:00.435000,281.0,300.0,266.0,301.0,False,HARD,5.0,True,McLaren,0 days 01:35:27.823000,2025-04-06 05:43:08.253,1,4.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,2.0,18.0
0 days 01:38:32.693000,NOR,4,92.303,27.0,2.0,,,32.505,41.844,17.954,0 days 01:37:32.940000,0 days 01:38:14.784000,0 days 01:38:32.738000,,301.0,267.0,302.0,False,HARD,6.0,True,McLaren,0 days 01:37:00.390000,2025-04-06 05:44:40.820,1,4.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,2.0,18.0
0 days 01:40:04.777000,NOR,4,92.084,28.0,2.0,,,32.409,41.727,17.948,0 days 01:39:05.147000,0 days 01:39:46.874000,0 days 01:40:04.822000,282.0,302.0,268.0,300.0,True,HARD,7.0,True,McLaren,0 days 01:38:32.693000,2025-04-06 05:46:13.123,1,4.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,2.0,18.0
0 days 01:41:36.953000,NOR,4,92.176,29.0,2.0,,,32.303,41.922,17.951,0 days 01:40:37.125000,0 days 01:41:19.047000,0 days 01:41:36.998000,,301.0,267.0,300.0,False,HARD,8.0,True,McLaren,0 days 01:40:04.777000,2025-04-06 05:47:45.207,1,4.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,2.0,18.0
0 days 01:43:09.059000,NOR,4,92.106,30.0,2.0,,,32.193,41.861,18.052,0 days 01:42:09.191000,0 days 01:42:51.052000,0 days 01:43:09.104000,,301.0,268.0,302.0,False,HARD,9.0,True,McLaren,0 days 01:41:36.953000,2025-04-06 05:49:17.383,1,3.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,2.0,18.0
0 days 01:44:40.819000,NOR,4,91.76,31.0,2.0,,,32.015,41.78,17.965,0 days 01:43:41.119000,0 days 01:44:22.899000,0 days 01:44:40.864000,284.0,301.0,266.0,302.0,True,HARD,10.0,True,McLaren,0 days 01:43:09.059000,2025-04-06 05:50:49.489,1,3.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,2.0,18.0
0 days 01:46:12.730000,NOR,4,91.911,32.0,2.0,,,32.079,41.898,17.934,0 days 01:45:12.943000,0 days 01:45:54.841000,0 days 01:46:12.775000,285.0,301.0,267.0,302.0,False,HARD,11.0,True,McLaren,0 days 01:44:40.819000,2025-04-06 05:52:21.249,1,2.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,2.0,18.0
0 days 01:47:44.636000,NOR,4,91.906,33.0,2.0,,,32.085,41.805,18.016,0 days 01:46:44.860000,0 days 01:47:26.665000,0 days 01:47:44.681000,,301.0,266.0,301.0,False,HARD,12.0,True,McLaren,0 days 01:46:12.730000,2025-04-06 05:53:53.160,1,2.0,False,,False,True,Japanese Grand Prix,2025-04-06,3,2.0,18.0
