Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,RaceName,EventDate,Round,FinishPosition,Points
0 days 01:13:53.852000,VER,1,83.124,12.0,1.0,,,29.158,32.432,21.534,0 days 01:12:59.902000,0 days 01:13:32.334000,0 days 01:13:53.868000,286.0,281.0,243.0,328.0,False,MEDIUM,12.0,True,Red Bull Racing,0 days 01:12:30.728000,2025-10-26 20:18:39.503,1,5.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 01:15:16.938000,VER,1,83.086,13.0,1.0,,,29.058,32.461,21.567,0 days 01:14:22.926000,0 days 01:14:55.387000,0 days 01:15:16.954000,291.0,280.0,242.0,331.0,False,MEDIUM,13.0,True,Red Bull Racing,0 days 01:13:53.852000,2025-10-26 20:20:02.627,1,5.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 01:16:39.829000,VER,1,82.891,14.0,1.0,,,29.024,32.296,21.571,0 days 01:15:45.978000,0 days 01:16:18.274000,0 days 01:16:39.845000,289.0,280.0,242.0,329.0,False,MEDIUM,14.0,True,Red Bull Racing,0 days 01:15:16.938000,2025-10-26 20:21:25.713,1,5.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 01:18:03.125000,VER,1,83.296,15.0,1.0,,,29.076,32.523,21.697,0 days 01:17:08.921000,0 days 01:17:41.444000,0 days 01:18:03.141000,282.0,281.0,242.0,328.0,False,MEDIUM,15.0,True,Red Bull Racing,0 days 01:16:39.829000,2025-10-26 20:22:48.604,1,5.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 01:19:26.489000,VER,1,83.364,16.0,1.0,,,29.276,32.438,21.65,0 days 01:18:32.417000,0 days 01:19:04.855000,0 days 01:19:26.505000,288.0,282.0,243.0,325.0,False,MEDIUM,16.0,True,Red Bull Racing,0 days 01:18:03.125000,2025-10-26 20:24:11.900,1,5.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 01:20:49.728000,VER,1,83.239,17.0,1.0,,,29.199,32.421,21.619,0 days 01:19:55.704000,0 days 01:20:28.125000,0 days 01:20:49.744000,282.0,280.0,243.0,326.0,False,MEDIUM,17.0,True,Red Bull Racing,0 days 01:19:26.489000,2025-10-26 20:25:35.264,1,5.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 01:22:13.212000,VER,1,83.484,18.0,1.0,,,29.122,32.783,21.579,0 days 01:21:18.866000,0 days 01:21:51.649000,0 days 01:22:13.228000,281.0,279.0,244.0,327.0,False,MEDIUM,18.0,True,Red Bull Racing,0 days 01:20:49.728000,2025-10-26 20:26:58.503,1,5.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 01:23:36.449000,VER,1,83.237,19.0,1.0,,,29.161,32.45,21.626,0 days 01:22:42.389000,0 days 01:23:14.839000,0 days 01:23:36.465000,280.0,282.0,244.0,,False,MEDIUM,19.0,True,Red Bull Racing,0 days 01:22:13.212000,2025-10-26 20:28:21.987,1,5.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 01:24:59.793000,VER,1,83.344,20.0,1.0,,,29.2,32.436,21.708,0 days 01:24:05.665000,0 days 01:24:38.101000,0 days 01:24:59.809000,275.0,281.0,242.0,325.0,False,MEDIUM,20.0,True,Red Bull Racing,0 days 01:23:36.449000,2025-10-26 20:29:45.224,1,5.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 01:26:23.202000,VER,1,83.409,21.0,1.0,,,29.259,32.502,21.648,0 days 01:25:29.068000,0 days 01:26:01.570000,0 days 01:26:23.218000,283.0,282.0,244.0,326.0,False,MEDIUM,21.0,True,Red Bull Racing,0 days 01:24:59.793000,2025-10-26 20:31:08.568,1,5.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 01:27:46.423000,VER,1,83.221,22.0,1.0,,,29.169,32.399,21.653,0 days 01:26:52.387000,0 days 01:27:24.786000,0 days 01:27:46.439000,280.0,282.0,243.0,325.0,False,MEDIUM,22.0,True,Red Bull Racing,0 days 01:26:23.202000,2025-10-26 20:32:31.977,1,5.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 01:29:09.875000,VER,1,83.452,23.0,1.0,,,29.174,32.631,21.647,0 days 01:28:15.613000,0 days 01:28:48.244000,0 days 01:29:09.891000,287.0,282.0,243.0,326.0,False,MEDIUM,23.0,True,Red Bull Racing,0 days 01:27:46.423000,2025-10-26 20:33:55.198,1,5.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 01:30:33.166000,VER,1,83.291,24.0,1.0,,,29.062,32.628,21.601,0 days 01:29:38.953000,0 days 01:30:11.581000,0 days 01:30:33.182000,283.0,281.0,243.0,325.0,False,MEDIUM,24.0,True,Red Bull Racing,0 days 01:29:09.875000,2025-10-26 20:35:18.650,1,3.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 01:31:56.294000,VER,1,83.128,25.0,1.0,,,29.2,32.355,21.573,0 days 01:31:02.382000,0 days 01:31:34.737000,0 days 01:31:56.310000,282.0,281.0,244.0,324.0,False,MEDIUM,25.0,True,Red Bull Racing,0 days 01:30:33.166000,2025-10-26 20:36:41.941,1,3.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 01:33:19.804000,VER,1,83.51,26.0,1.0,,,29.278,32.534,21.698,0 days 01:32:25.588000,0 days 01:32:58.122000,0 days 01:33:19.820000,,281.0,243.0,322.0,False,MEDIUM,26.0,True,Red Bull Racing,0 days 01:31:56.294000,2025-10-26 20:38:05.069,1,3.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 01:34:43.043000,VER,1,83.239,27.0,1.0,,,29.262,32.485,21.492,0 days 01:33:49.082000,0 days 01:34:21.567000,0 days 01:34:43.059000,284.0,282.0,244.0,,False,MEDIUM,27.0,True,Red Bull Racing,0 days 01:33:19.804000,2025-10-26 20:39:28.579,1,3.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 01:36:06.235000,VER,1,83.192,28.0,1.0,,,29.326,32.42,21.446,0 days 01:35:12.385000,0 days 01:35:44.805000,0 days 01:36:06.251000,282.0,282.0,244.0,,False,MEDIUM,28.0,True,Red Bull Racing,0 days 01:34:43.043000,2025-10-26 20:40:51.818,1,3.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 01:37:29.630000,VER,1,83.395,29.0,1.0,,,29.251,32.533,21.611,0 days 01:36:35.502000,0 days 01:37:08.035000,0 days 01:37:29.646000,285.0,279.0,244.0,,False,MEDIUM,29.0,True,Red Bull Racing,0 days 01:36:06.235000,2025-10-26 20:42:15.010,1,3.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 01:38:52.978000,VER,1,83.348,30.0,1.0,,,29.164,32.571,21.613,0 days 01:37:58.810000,0 days 01:38:31.381000,0 days 01:38:52.994000,287.0,282.0,245.0,,False,MEDIUM,30.0,True,Red Bull Racing,0 days 01:37:29.630000,2025-10-26 20:43:38.405,1,3.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 01:40:16.329000,VER,1,83.351,31.0,1.0,,,29.262,32.445,21.644,0 days 01:39:22.256000,0 days 01:39:54.701000,0 days 01:40:16.345000,286.0,283.0,243.0,323.0,False,MEDIUM,31.0,True,Red Bull Racing,0 days 01:38:52.978000,2025-10-26 20:45:01.753,1,3.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 01:41:39.712000,VER,1,83.383,32.0,1.0,,,29.185,32.553,21.645,0 days 01:40:45.530000,0 days 01:41:18.083000,0 days 01:41:39.728000,288.0,281.0,244.0,,False,MEDIUM,32.0,True,Red Bull Racing,0 days 01:40:16.329000,2025-10-26 20:46:25.104,1,2.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 01:43:02.858000,VER,1,83.146,33.0,1.0,,,29.238,32.335,21.573,0 days 01:42:08.966000,0 days 01:42:41.301000,0 days 01:43:02.874000,293.0,281.0,244.0,324.0,False,MEDIUM,33.0,True,Red Bull Racing,0 days 01:41:39.712000,2025-10-26 20:47:48.487,1,2.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 01:44:26.462000,VER,1,83.604,34.0,1.0,,,29.299,32.6,21.705,0 days 01:43:32.173000,0 days 01:44:04.773000,0 days 01:44:26.478000,290.0,279.0,242.0,323.0,False,MEDIUM,34.0,True,Red Bull Racing,0 days 01:43:02.858000,2025-10-26 20:49:11.633,1,2.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 01:45:50.428000,VER,1,83.966,35.0,1.0,,,29.334,32.82,21.812,0 days 01:44:55.812000,0 days 01:45:28.632000,0 days 01:45:50.444000,292.0,280.0,244.0,324.0,False,MEDIUM,35.0,True,Red Bull Racing,0 days 01:44:26.462000,2025-10-26 20:50:35.237,1,2.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 01:47:14.454000,VER,1,84.026,36.0,1.0,,,29.259,32.976,21.791,0 days 01:46:19.703000,0 days 01:46:52.679000,0 days 01:47:14.470000,288.0,280.0,244.0,325.0,False,MEDIUM,36.0,True,Red Bull Racing,0 days 01:45:50.428000,2025-10-26 20:51:59.203,1,2.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 01:48:41.709000,VER,1,87.255,37.0,1.0,,0 days 01:48:39.134000,29.249,32.963,25.043,0 days 01:47:43.719000,0 days 01:48:16.682000,0 days 01:48:41.725000,289.0,281.0,,,False,MEDIUM,37.0,True,Red Bull Racing,0 days 01:47:14.454000,2025-10-26 20:53:23.229,1,2.0,False,,False,False,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 01:50:22.608000,VER,1,100.899,38.0,2.0,0 days 01:49:01.864000,,48.138,31.824,20.937,0 days 01:49:29.863000,0 days 01:50:01.687000,0 days 01:50:22.624000,288.0,282.0,247.0,306.0,False,SOFT,4.0,False,Red Bull Racing,0 days 01:48:41.709000,2025-10-26 20:54:50.484,1,8.0,False,,False,False,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 01:51:43.892000,VER,1,81.284,39.0,2.0,,,28.816,31.52,20.948,0 days 01:50:51.440000,0 days 01:51:22.960000,0 days 01:51:43.908000,289.0,285.0,246.0,325.0,True,SOFT,5.0,False,Red Bull Racing,0 days 01:50:22.608000,2025-10-26 20:56:31.383,1,8.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 01:53:05.317000,VER,1,81.425,40.0,2.0,,,28.766,31.622,21.037,0 days 01:52:12.674000,0 days 01:52:44.296000,0 days 01:53:05.333000,285.0,283.0,247.0,324.0,False,SOFT,6.0,False,Red Bull Racing,0 days 01:51:43.892000,2025-10-26 20:57:52.667,1,8.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 01:54:26.764000,VER,1,81.447,41.0,2.0,,,28.879,31.59,20.978,0 days 01:53:34.212000,0 days 01:54:05.802000,0 days 01:54:26.780000,287.0,283.0,246.0,325.0,False,SOFT,7.0,False,Red Bull Racing,0 days 01:53:05.317000,2025-10-26 20:59:14.092,1,8.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 01:55:48.113000,VER,1,81.349,42.0,2.0,,,28.746,31.479,21.124,0 days 01:54:55.526000,0 days 01:55:27.005000,0 days 01:55:48.129000,284.0,284.0,246.0,327.0,False,SOFT,8.0,False,Red Bull Racing,0 days 01:54:26.764000,2025-10-26 21:00:35.539,1,8.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 01:57:09.461000,VER,1,81.348,43.0,2.0,,,28.768,31.616,20.964,0 days 01:56:16.897000,0 days 01:56:48.513000,0 days 01:57:09.477000,283.0,284.0,248.0,328.0,False,SOFT,9.0,False,Red Bull Racing,0 days 01:55:48.113000,2025-10-26 21:01:56.888,1,8.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 01:58:30.865000,VER,1,81.404,44.0,2.0,,,28.666,31.717,21.021,0 days 01:57:38.143000,0 days 01:58:09.860000,0 days 01:58:30.881000,291.0,284.0,247.0,329.0,False,SOFT,10.0,False,Red Bull Racing,0 days 01:57:09.461000,2025-10-26 21:03:18.236,1,8.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 01:59:52.156000,VER,1,81.291,45.0,2.0,,,28.59,31.689,21.012,0 days 01:58:59.471000,0 days 01:59:31.160000,0 days 01:59:52.172000,286.0,284.0,247.0,,False,SOFT,11.0,False,Red Bull Racing,0 days 01:58:30.865000,2025-10-26 21:04:39.640,1,8.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 02:01:13.837000,VER,1,81.681,46.0,2.0,,,28.564,31.839,21.278,0 days 02:00:20.736000,0 days 02:00:52.575000,0 days 02:01:13.853000,291.0,290.0,248.0,331.0,False,SOFT,12.0,False,Red Bull Racing,0 days 01:59:52.156000,2025-10-26 21:06:00.931,1,8.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 02:02:35.073000,VER,1,81.236,47.0,2.0,,,28.278,31.925,21.033,0 days 02:01:42.131000,0 days 02:02:14.056000,0 days 02:02:35.089000,303.0,280.0,248.0,353.0,True,SOFT,13.0,False,Red Bull Racing,0 days 02:01:13.837000,2025-10-26 21:07:22.612,1,5.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 02:03:56.508000,VER,1,81.435,48.0,2.0,,,28.691,31.692,21.052,0 days 02:03:03.780000,0 days 02:03:35.472000,0 days 02:03:56.524000,290.0,283.0,247.0,329.0,False,SOFT,14.0,False,Red Bull Racing,0 days 02:02:35.073000,2025-10-26 21:08:43.848,1,5.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 02:05:17.727000,VER,1,81.219,49.0,2.0,,,28.693,31.457,21.069,0 days 02:04:25.217000,0 days 02:04:56.674000,0 days 02:05:17.743000,291.0,282.0,247.0,325.0,True,SOFT,15.0,False,Red Bull Racing,0 days 02:03:56.508000,2025-10-26 21:10:05.283,1,3.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 02:06:38.835000,VER,1,81.108,50.0,2.0,,,28.637,31.403,21.068,0 days 02:05:46.380000,0 days 02:06:17.783000,0 days 02:06:38.851000,294.0,283.0,247.0,326.0,True,SOFT,16.0,False,Red Bull Racing,0 days 02:05:17.727000,2025-10-26 21:11:26.502,1,3.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 02:08:00.101000,VER,1,81.266,51.0,2.0,,,28.693,31.497,21.076,0 days 02:07:07.544000,0 days 02:07:39.041000,0 days 02:08:00.117000,292.0,282.0,247.0,327.0,False,SOFT,17.0,False,Red Bull Racing,0 days 02:06:38.835000,2025-10-26 21:12:47.610,1,3.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 02:09:21.325000,VER,1,81.224,52.0,2.0,,,28.715,31.434,21.075,0 days 02:08:28.832000,0 days 02:09:00.266000,0 days 02:09:21.341000,291.0,283.0,247.0,,False,SOFT,18.0,False,Red Bull Racing,0 days 02:08:00.101000,2025-10-26 21:14:08.876,1,3.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 02:10:42.557000,VER,1,81.232,53.0,2.0,,,28.745,31.507,20.98,0 days 02:09:50.086000,0 days 02:10:21.593000,0 days 02:10:42.573000,293.0,283.0,247.0,326.0,False,SOFT,19.0,False,Red Bull Racing,0 days 02:09:21.325000,2025-10-26 21:15:30.100,1,3.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 02:12:03.840000,VER,1,81.283,54.0,2.0,,,28.686,31.512,21.085,0 days 02:11:11.259000,0 days 02:11:42.771000,0 days 02:12:03.856000,294.0,283.0,247.0,328.0,False,SOFT,20.0,False,Red Bull Racing,0 days 02:10:42.557000,2025-10-26 21:16:51.332,1,3.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 02:13:24.988000,VER,1,81.148,55.0,2.0,,,28.764,31.405,20.979,0 days 02:12:32.620000,0 days 02:13:04.025000,0 days 02:13:25.004000,290.0,284.0,247.0,,False,SOFT,21.0,False,Red Bull Racing,0 days 02:12:03.840000,2025-10-26 21:18:12.615,1,3.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 02:14:46.255000,VER,1,81.267,56.0,2.0,,,28.768,31.371,21.128,0 days 02:13:53.772000,0 days 02:14:25.143000,0 days 02:14:46.271000,293.0,285.0,247.0,326.0,False,SOFT,22.0,False,Red Bull Racing,0 days 02:13:24.988000,2025-10-26 21:19:33.763,1,3.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 02:16:07.799000,VER,1,81.544,57.0,2.0,,,28.751,31.686,21.107,0 days 02:15:15.022000,0 days 02:15:46.708000,0 days 02:16:07.815000,290.0,283.0,248.0,,False,SOFT,23.0,False,Red Bull Racing,0 days 02:14:46.255000,2025-10-26 21:20:55.030,1,3.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 02:17:28.982000,VER,1,81.183,58.0,2.0,,,28.682,31.493,21.008,0 days 02:16:36.497000,0 days 02:17:07.990000,0 days 02:17:28.998000,293.0,285.0,249.0,327.0,False,SOFT,24.0,False,Red Bull Racing,0 days 02:16:07.799000,2025-10-26 21:22:16.574,1,3.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 02:18:50.249000,VER,1,81.267,59.0,2.0,,,28.603,31.596,21.068,0 days 02:17:57.601000,0 days 02:18:29.197000,0 days 02:18:50.265000,295.0,283.0,248.0,328.0,False,SOFT,25.0,False,Red Bull Racing,0 days 02:17:28.982000,2025-10-26 21:23:37.757,1,3.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 02:20:11.423000,VER,1,81.174,60.0,2.0,,,28.556,31.486,21.132,0 days 02:19:18.821000,0 days 02:19:50.307000,0 days 02:20:11.439000,297.0,284.0,247.0,,False,SOFT,26.0,False,Red Bull Racing,0 days 02:18:50.249000,2025-10-26 21:24:59.024,1,3.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 02:21:32.789000,VER,1,81.366,61.0,2.0,,,28.69,31.583,21.093,0 days 02:20:40.129000,0 days 02:21:11.712000,0 days 02:21:32.805000,295.0,284.0,248.0,330.0,False,SOFT,27.0,False,Red Bull Racing,0 days 02:20:11.423000,2025-10-26 21:26:20.198,1,3.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 02:22:54.026000,VER,1,81.237,62.0,2.0,,,28.612,31.6,21.025,0 days 02:22:01.417000,0 days 02:22:33.017000,0 days 02:22:54.042000,297.0,285.0,248.0,331.0,False,SOFT,28.0,False,Red Bull Racing,0 days 02:21:32.789000,2025-10-26 21:27:41.564,1,3.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 02:24:15.460000,VER,1,81.434,63.0,2.0,,,28.716,31.458,21.26,0 days 02:23:22.758000,0 days 02:23:54.216000,0 days 02:24:15.476000,296.0,284.0,248.0,327.0,False,SOFT,29.0,False,Red Bull Racing,0 days 02:22:54.026000,2025-10-26 21:29:02.801,1,3.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 02:25:36.894000,VER,1,81.434,64.0,2.0,,,28.604,31.768,21.062,0 days 02:24:44.080000,0 days 02:25:15.848000,0 days 02:25:36.910000,298.0,283.0,246.0,328.0,False,SOFT,30.0,False,Red Bull Racing,0 days 02:24:15.460000,2025-10-26 21:30:24.235,1,3.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 02:26:58.452000,VER,1,81.558,65.0,2.0,,,28.686,31.675,21.197,0 days 02:26:05.596000,0 days 02:26:37.271000,0 days 02:26:58.468000,296.0,285.0,248.0,329.0,False,SOFT,31.0,False,Red Bull Racing,0 days 02:25:36.894000,2025-10-26 21:31:45.669,1,3.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 02:28:19.700000,VER,1,81.248,66.0,2.0,,,28.556,31.58,21.112,0 days 02:27:27.024000,0 days 02:27:58.604000,0 days 02:28:19.716000,297.0,286.0,248.0,,False,SOFT,32.0,False,Red Bull Racing,0 days 02:26:58.452000,2025-10-26 21:33:07.227,1,3.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 02:29:41.263000,VER,1,81.563,67.0,2.0,,,28.625,31.684,21.254,0 days 02:28:48.341000,0 days 02:29:20.025000,0 days 02:29:41.279000,,284.0,248.0,330.0,False,SOFT,33.0,False,Red Bull Racing,0 days 02:28:19.700000,2025-10-26 21:34:28.475,1,3.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 02:31:02.926000,VER,1,81.663,68.0,2.0,,,28.75,31.71,21.203,0 days 02:30:10.029000,0 days 02:30:41.739000,0 days 02:31:02.942000,298.0,284.0,249.0,331.0,False,SOFT,34.0,False,Red Bull Racing,0 days 02:29:41.263000,2025-10-26 21:35:50.038,1,3.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 02:32:24.933000,VER,1,82.007,69.0,2.0,,,28.732,31.792,21.483,0 days 02:31:31.674000,0 days 02:32:03.466000,0 days 02:32:24.949000,297.0,285.0,247.0,330.0,False,SOFT,35.0,False,Red Bull Racing,0 days 02:31:02.926000,2025-10-26 21:37:11.701,12,3.0,False,,False,True,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 02:34:01.978000,VER,1,97.045,70.0,2.0,,,28.939,40.72,27.386,0 days 02:32:53.888000,0 days 02:33:34.608000,0 days 02:34:01.994000,302.0,224.0,225.0,351.0,False,SOFT,36.0,False,Red Bull Racing,0 days 02:32:24.933000,2025-10-26 21:38:33.708,26,3.0,False,,False,False,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 02:35:36.999000,VER,1,95.021,71.0,2.0,,,39.249,34.046,21.726,0 days 02:34:41.243000,0 days 02:35:15.289000,0 days 02:35:37.015000,259.0,282.0,246.0,232.0,False,SOFT,37.0,False,Red Bull Racing,0 days 02:34:01.978000,2025-10-26 21:40:10.753,671,3.0,False,,False,False,Mexico City Grand Prix,2025-10-26,20,3.0,15.0
0 days 00:58:21.863000,VER,1,87.191,1.0,1.0,0 days 00:57:08.347000,,,39.288,17.131,,0 days 00:58:04.976000,0 days 00:58:22.006000,306.0,244.0,305.0,,False,HARD,1.0,True,Red Bull Racing,0 days 00:56:54.480000,2025-11-09 17:03:14.079,12,18.0,False,,False,False,São Paulo Grand Prix,2025-11-09,21,3.0,15.0
0 days 01:00:22.276000,VER,1,120.413,2.0,1.0,,,21.32,75.859,23.234,0 days 00:58:43.249000,0 days 00:59:59.108000,0 days 01:00:22.342000,120.0,199.0,243.0,271.0,True,HARD,2.0,True,Red Bull Racing,0 days 00:58:21.863000,2025-11-09 17:04:41.462,24,17.0,False,,False,False,São Paulo Grand Prix,2025-11-09,21,3.0,15.0
0 days 01:02:11.283000,VER,1,109.007,3.0,1.0,,,21.675,58.682,28.65,0 days 01:00:44.017000,0 days 01:01:42.699000,0 days 01:02:11.349000,167.0,197.0,253.0,258.0,True,HARD,3.0,True,Red Bull Racing,0 days 01:00:22.276000,2025-11-09 17:06:41.875,4,16.0,False,,False,False,São Paulo Grand Prix,2025-11-09,21,3.0,15.0
0 days 01:03:57.903000,VER,1,106.62,4.0,1.0,,,25.318,59.748,21.554,0 days 01:02:36.667000,0 days 01:03:36.415000,0 days 01:03:57.969000,236.0,221.0,233.0,237.0,True,HARD,4.0,True,Red Bull Racing,0 days 01:02:11.283000,2025-11-09 17:08:30.882,4,16.0,False,,False,False,São Paulo Grand Prix,2025-11-09,21,3.0,15.0
0 days 01:05:45.792000,VER,1,107.889,5.0,1.0,,,30.078,50.463,27.348,0 days 01:04:28.047000,0 days 01:05:18.510000,0 days 01:05:45.858000,250.0,229.0,291.0,247.0,False,HARD,5.0,True,Red Bull Racing,0 days 01:03:57.903000,2025-11-09 17:10:17.502,41,16.0,False,,False,False,São Paulo Grand Prix,2025-11-09,21,3.0,15.0
0 days 01:07:04.287000,VER,1,78.495,6.0,1.0,,,20.374,40.996,17.125,0 days 01:06:06.232000,0 days 01:06:47.228000,0 days 01:07:04.353000,317.0,249.0,314.0,290.0,True,HARD,6.0,True,Red Bull Racing,0 days 01:05:45.792000,2025-11-09 17:12:05.391,12,13.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,3.0,15.0
0 days 01:08:51.748000,VER,1,107.461,7.0,1.0,,0 days 01:08:48.918000,34.453,45.325,27.683,0 days 01:07:38.806000,0 days 01:08:24.131000,0 days 01:08:51.814000,157.0,178.0,,287.0,False,HARD,7.0,True,Red Bull Racing,0 days 01:07:04.287000,2025-11-09 17:13:23.886,26,17.0,False,,False,False,São Paulo Grand Prix,2025-11-09,21,3.0,15.0
0 days 01:10:36.096000,VER,1,104.348,8.0,2.0,0 days 01:09:12.204000,,37.366,49.826,17.156,0 days 01:09:29.180000,0 days 01:10:19.006000,0 days 01:10:36.162000,287.0,178.0,318.0,,False,MEDIUM,1.0,True,Red Bull Racing,0 days 01:08:51.748000,2025-11-09 17:15:11.347,671,18.0,False,,False,False,São Paulo Grand Prix,2025-11-09,21,3.0,15.0
0 days 01:11:49.237000,VER,1,73.141,9.0,2.0,,,18.886,37.345,16.91,0 days 01:10:55.048000,0 days 01:11:32.393000,0 days 01:11:49.303000,313.0,252.0,311.0,310.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 01:10:36.096000,2025-11-09 17:16:55.695,1,16.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,3.0,15.0
0 days 01:13:02.286000,VER,1,73.049,10.0,2.0,,,18.826,37.385,16.838,0 days 01:12:08.129000,0 days 01:12:45.514000,0 days 01:13:02.352000,,254.0,316.0,309.0,True,MEDIUM,3.0,True,Red Bull Racing,0 days 01:11:49.237000,2025-11-09 17:18:08.836,1,16.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,3.0,15.0
0 days 01:14:16.021000,VER,1,73.735,11.0,2.0,,,18.826,38.06,16.849,,0 days 01:13:59.238000,0 days 01:14:16.087000,315.0,254.0,331.0,311.0,False,MEDIUM,4.0,True,Red Bull Racing,0 days 01:13:02.286000,2025-11-09 17:19:21.885,1,16.0,False,,False,True,São Paulo Grand Prix,2025-11-09,21,3.0,15.0
